1 1 1 0.762988777861822 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 -0.227116358637793 -0.274597922345719
1 1 1 0.762988777861822 -0.274597922345719
1 1 1 0.515462493736918 -0.274597922345719
1 1 1 0.762988777861822 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 -0.969695211012504 -0.274597922345719
1 1 1 -0.7221689268876 -0.274597922345719
1 1 1 -0.474642642762697 -0.274597922345719
1 1 1 -0.7221689268876 -0.274597922345719
1 1 1 -0.474642642762697 -0.274597922345719
1 1 1 1.01051506198673 -0.274597922345719
1 1 1 1.25804134611163 -0.274597922345719
1 1 1 0.0204099254871108 -0.274597922345719
1 1 1 0.515462493736918 -0.274597922345719
1 1 1 1.01051506198673 -0.274597922345719
1 1 1 1.01051506198673 -0.274597922345719
1 1 1 1.25804134611163 -0.274597922345719
1 1 1 0.762988777861822 -0.274597922345719
1 1 1 1.01051506198673 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 0.515462493736918 -0.274597922345719
1 1 1 0.515462493736918 -0.274597922345719
1 1 1 0.515462493736918 -0.274597922345719
1 1 1 1.01051506198673 -0.274597922345719
1 1 1 0.762988777861822 -0.274597922345719
1 1 1 1.01051506198673 -0.274597922345719
1 1 1 0.267936209612015 -0.274597922345719
1 1 1 -0.474642642762697 -0.274597922345719
1 1 1 -0.474642642762697 -0.274597922345719
1 1 1 -0.7221689268876 -0.274597922345719
1 1 1 -0.7221689268876 -0.274597922345719
1 1 1 -0.7221689268876 -0.274597922345719
1 1 1 -0.7221689268876 -0.274597922345719
1 1 1 -0.227116358637793 -0.274597922345719
1 1 1 -0.227116358637793 -0.274597922345719
1 1 1 0.0204099254871108 -0.274597922345719
1 1 1 -0.7221689268876 -0.274597922345719
2 1 2 -0.474642642762697 -1.31791443615154
