Survey Name,"compassion",Install Id,"1F52EA63-E98A-4635-8325-2085272FACD6"
Survey Author,"Ilaria Colpizzi"
Subject ID,"le_ne_1998_06_24_630_m"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T10:05:27+0200,2022-04-02T10:10:06+0200,3,1,2,3,4,4,1,4,2,1,4,5,4
,,2022-04-02T10:06:22+0200,2022-04-02T10:07:12+0200,2022-04-02T10:09:39+0200,2022-04-02T10:06:41+0200,2022-04-02T10:06:34+0200,2022-04-02T10:09:28+0200,2022-04-02T10:10:00+0200,2022-04-02T10:08:27+0200,2022-04-02T10:07:32+0200,2022-04-02T10:07:52+0200,2022-04-02T10:09:19+0200,2022-04-02T10:06:59+0200,2022-04-02T10:08:50+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T15:14:49+0200,2022-04-02T15:16:25+0200,5,1,1,4,5,5,1,4,2,1,6,5,4
,,2022-04-02T15:14:59+0200,2022-04-02T15:16:20+0200,2022-04-02T15:15:53+0200,2022-04-02T15:15:40+0200,2022-04-02T15:15:48+0200,2022-04-02T15:16:16+0200,2022-04-02T15:15:04+0200,2022-04-02T15:15:35+0200,2022-04-02T15:15:18+0200,2022-04-02T15:15:59+0200,2022-04-02T15:16:12+0200,2022-04-02T15:15:25+0200,2022-04-02T15:15:09+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T17:22:28+0200,2022-04-02T17:24:47+0200,5,1,1,5,5,5,1,5,2,1,6,5,6
,,2022-04-02T17:22:35+0200,2022-04-02T17:24:45+0200,2022-04-02T17:23:32+0200,2022-04-02T17:23:26+0200,2022-04-02T17:23:18+0200,2022-04-02T17:24:17+0200,2022-04-02T17:22:42+0200,2022-04-02T17:24:01+0200,2022-04-02T17:22:52+0200,2022-04-02T17:23:10+0200,2022-04-02T17:23:04+0200,2022-04-02T17:24:27+0200,2022-04-02T17:24:08+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T19:02:39+0200,2022-04-02T19:05:31+0200,3,2,1,4,5,4,1,5,2,1,6,6,4
,,2022-04-02T19:03:25+0200,2022-04-02T19:05:22+0200,2022-04-02T19:05:02+0200,2022-04-02T19:04:52+0200,2022-04-02T19:04:59+0200,2022-04-02T19:03:56+0200,2022-04-02T19:03:40+0200,2022-04-02T19:04:45+0200,2022-04-02T19:05:16+0200,2022-04-02T19:04:22+0200,2022-04-02T19:03:49+0200,2022-04-02T19:04:31+0200,2022-04-02T19:04:09+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T21:18:53+0200,2022-04-02T21:20:47+0200,3,1,1,3,4,4,1,5,2,1,4,4,5
,,2022-04-02T21:19:04+0200,2022-04-02T21:19:33+0200,2022-04-02T21:19:12+0200,2022-04-02T21:19:47+0200,2022-04-02T21:19:39+0200,2022-04-02T21:19:18+0200,2022-04-02T21:20:02+0200,2022-04-02T21:20:11+0200,2022-04-02T21:20:37+0200,2022-04-02T21:19:44+0200,2022-04-02T21:19:57+0200,2022-04-02T21:19:27+0200,2022-04-02T21:20:28+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T10:20:36+0200,2022-04-09T10:23:03+0200,5,2,3,3,4,5,1,5,3,1,6,6,5
,,2022-04-09T10:20:48+0200,2022-04-09T10:21:41+0200,2022-04-09T10:21:51+0200,2022-04-09T10:22:55+0200,2022-04-09T10:22:49+0200,2022-04-09T10:22:41+0200,2022-04-09T10:22:33+0200,2022-04-09T10:21:28+0200,2022-04-09T10:22:08+0200,2022-04-09T10:21:10+0200,2022-04-09T10:21:05+0200,2022-04-09T10:21:17+0200,2022-04-09T10:20:56+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T15:31:35+0200,2022-04-09T15:33:00+0200,4,1,2,3,4,4,1,4,2,1,5,5,4
,,2022-04-09T15:31:47+0200,2022-04-09T15:32:43+0200,2022-04-09T15:32:23+0200,2022-04-09T15:32:02+0200,2022-04-09T15:32:05+0200,2022-04-09T15:31:59+0200,2022-04-09T15:32:16+0200,2022-04-09T15:32:56+0200,2022-04-09T15:32:31+0200,2022-04-09T15:32:46+0200,2022-04-09T15:31:55+0200,2022-04-09T15:32:10+0200,2022-04-09T15:32:38+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T17:29:53+0200,2022-04-09T17:31:56+0200,3,1,1,3,4,4,1,5,2,1,4,5,4
,,2022-04-09T17:30:06+0200,2022-04-09T17:30:52+0200,2022-04-09T17:30:15+0200,2022-04-09T17:31:38+0200,2022-04-09T17:30:58+0200,2022-04-09T17:30:20+0200,2022-04-09T17:31:06+0200,2022-04-09T17:30:45+0200,2022-04-09T17:31:14+0200,2022-04-09T17:30:40+0200,2022-04-09T17:31:31+0200,2022-04-09T17:30:26+0200,2022-04-09T17:31:52+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T19:16:34+0200,2022-04-09T19:18:01+0200,3,2,2,2,4,4,1,4,3,1,5,4,3
,,2022-04-09T19:16:41+0200,2022-04-09T19:16:46+0200,2022-04-09T19:17:13+0200,2022-04-09T19:17:41+0200,2022-04-09T19:17:47+0200,2022-04-09T19:17:26+0200,2022-04-09T19:17:35+0200,2022-04-09T19:16:50+0200,2022-04-09T19:17:07+0200,2022-04-09T19:17:30+0200,2022-04-09T19:17:21+0200,2022-04-09T19:16:59+0200,2022-04-09T19:17:54+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T21:03:15+0200,2022-04-09T21:05:02+0200,3,2,2,3,3,4,1,4,3,1,4,4,3
,,2022-04-09T21:03:18+0200,2022-04-09T21:03:22+0200,2022-04-09T21:04:45+0200,2022-04-09T21:04:20+0200,2022-04-09T21:04:54+0200,2022-04-09T21:03:54+0200,2022-04-09T21:03:42+0200,2022-04-09T21:03:28+0200,2022-04-09T21:03:35+0200,2022-04-09T21:03:59+0200,2022-04-09T21:04:05+0200,2022-04-09T21:04:40+0200,2022-04-09T21:04:31+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T10:15:16+0200,2022-04-16T10:18:18+0200,2,3,3,4,3,4,1,4,3,1,5,5,4
,,2022-04-16T10:15:31+0200,2022-04-16T10:16:46+0200,2022-04-16T10:17:42+0200,2022-04-16T10:16:49+0200,2022-04-16T10:17:32+0200,2022-04-16T10:18:13+0200,2022-04-16T10:16:59+0200,2022-04-16T10:16:31+0200,2022-04-16T10:17:27+0200,2022-04-16T10:17:37+0200,2022-04-16T10:16:39+0200,2022-04-16T10:17:15+0200,2022-04-16T10:17:58+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T15:16:00+0200,2022-04-16T15:17:25+0200,3,3,3,3,3,4,1,4,2,1,5,4,3
,,2022-04-16T15:16:06+0200,2022-04-16T15:16:26+0200,2022-04-16T15:17:09+0200,2022-04-16T15:17:00+0200,2022-04-16T15:17:14+0200,2022-04-16T15:16:47+0200,2022-04-16T15:16:35+0200,2022-04-16T15:17:06+0200,2022-04-16T15:16:51+0200,2022-04-16T15:16:43+0200,2022-04-16T15:17:21+0200,2022-04-16T15:16:56+0200,2022-04-16T15:16:20+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T17:24:59+0200,2022-04-16T17:26:16+0200,3,2,2,3,3,4,1,4,3,1,5,4,3
,,2022-04-16T17:25:01+0200,2022-04-16T17:26:09+0200,2022-04-16T17:25:48+0200,2022-04-16T17:25:15+0200,2022-04-16T17:25:44+0200,2022-04-16T17:25:24+0200,2022-04-16T17:25:31+0200,2022-04-16T17:25:28+0200,2022-04-16T17:25:39+0200,2022-04-16T17:25:08+0200,2022-04-16T17:25:55+0200,2022-04-16T17:25:21+0200,2022-04-16T17:26:04+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T19:12:50+0200,2022-04-16T19:14:33+0200,3,2,2,3,3,4,1,4,2,1,5,4,4
,,2022-04-16T19:12:52+0200,2022-04-16T19:12:55+0200,2022-04-16T19:13:17+0200,2022-04-16T19:13:21+0200,2022-04-16T19:14:07+0200,2022-04-16T19:13:28+0200,2022-04-16T19:14:13+0200,2022-04-16T19:13:01+0200,2022-04-16T19:14:19+0200,2022-04-16T19:14:23+0200,2022-04-16T19:13:14+0200,2022-04-16T19:13:09+0200,2022-04-16T19:14:28+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T21:12:28+0200,2022-04-16T21:13:32+0200,3,2,2,3,3,3,1,4,3,1,4,4,4
,,2022-04-16T21:12:32+0200,2022-04-16T21:12:55+0200,2022-04-16T21:13:00+0200,2022-04-16T21:13:06+0200,2022-04-16T21:13:03+0200,2022-04-16T21:12:45+0200,2022-04-16T21:13:14+0200,2022-04-16T21:13:10+0200,2022-04-16T21:12:53+0200,2022-04-16T21:12:48+0200,2022-04-16T21:13:27+0200,2022-04-16T21:13:19+0200,2022-04-16T21:12:39+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-23T10:06:31+0200,2022-04-23T10:08:38+0200,4,1,2,3,4,4,1,5,3,1,4,4,5
,,2022-04-23T10:06:38+0200,2022-04-23T10:08:03+0200,2022-04-23T10:07:36+0200,2022-04-23T10:07:05+0200,2022-04-23T10:07:43+0200,2022-04-23T10:07:09+0200,2022-04-23T10:07:22+0200,2022-04-23T10:07:57+0200,2022-04-23T10:06:55+0200,2022-04-23T10:07:30+0200,2022-04-23T10:08:33+0200,2022-04-23T10:07:16+0200,2022-04-23T10:08:18+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-23T15:05:01+0200,2022-04-23T15:07:33+0200,3,2,1,3,3,4,1,4,3,1,4,4,4
,,2022-04-23T15:05:21+0200,2022-04-23T15:06:19+0200,2022-04-23T15:07:29+0200,2022-04-23T15:05:46+0200,2022-04-23T15:05:43+0200,2022-04-23T15:05:40+0200,2022-04-23T15:06:01+0200,2022-04-23T15:06:24+0200,2022-04-23T15:06:40+0200,2022-04-23T15:06:53+0200,2022-04-23T15:05:30+0200,2022-04-23T15:06:48+0200,2022-04-23T15:07:22+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-23T17:19:20+0200,2022-04-23T17:21:14+0200,3,2,2,3,3,4,1,4,3,1,4,4,4
,,2022-04-23T17:19:30+0200,2022-04-23T17:21:03+0200,2022-04-23T17:21:06+0200,2022-04-23T17:20:41+0200,2022-04-23T17:19:49+0200,2022-04-23T17:20:38+0200,2022-04-23T17:21:10+0200,2022-04-23T17:19:42+0200,2022-04-23T17:20:06+0200,2022-04-23T17:21:00+0200,2022-04-23T17:20:56+0200,2022-04-23T17:19:46+0200,2022-04-23T17:19:38+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-23T19:26:33+0200,2022-04-23T19:27:42+0200,3,3,3,3,3,4,1,4,4,1,4,3,4
,,2022-04-23T19:26:37+0200,2022-04-23T19:26:40+0200,2022-04-23T19:26:54+0200,2022-04-23T19:27:10+0200,2022-04-23T19:27:07+0200,2022-04-23T19:27:19+0200,2022-04-23T19:26:46+0200,2022-04-23T19:27:23+0200,2022-04-23T19:26:51+0200,2022-04-23T19:27:03+0200,2022-04-23T19:27:37+0200,2022-04-23T19:26:59+0200,2022-04-23T19:27:31+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-23T21:19:00+0200,2022-04-23T21:23:08+0200,3,3,2,3,3,4,1,4,3,1,4,4,4
,,2022-04-23T21:19:04+0200,2022-04-23T21:22:53+0200,2022-04-23T21:20:13+0200,2022-04-23T21:22:56+0200,2022-04-23T21:23:00+0200,2022-04-23T21:21:54+0200,2022-04-23T21:21:40+0200,2022-04-23T21:23:03+0200,2022-04-23T21:19:31+0200,2022-04-23T21:19:09+0200,2022-04-23T21:22:48+0200,2022-04-23T21:21:05+0200,2022-04-23T21:19:17+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-30T10:25:22+0200,2022-04-30T10:27:02+0200,5,1,1,3,4,4,1,5,3,1,4,4,5
,,2022-04-30T10:25:30+0200,2022-04-30T10:26:02+0200,2022-04-30T10:26:35+0200,2022-04-30T10:26:54+0200,2022-04-30T10:25:53+0200,2022-04-30T10:26:57+0200,2022-04-30T10:26:41+0200,2022-04-30T10:26:26+0200,2022-04-30T10:26:09+0200,2022-04-30T10:26:44+0200,2022-04-30T10:26:47+0200,2022-04-30T10:26:31+0200,2022-04-30T10:26:15+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-30T15:08:56+0200,2022-04-30T15:09:46+0200,3,3,2,3,3,4,1,4,3,1,4,4,4
,,2022-04-30T15:09:03+0200,2022-04-30T15:09:35+0200,2022-04-30T15:09:39+0200,2022-04-30T15:09:09+0200,2022-04-30T15:09:42+0200,2022-04-30T15:09:15+0200,2022-04-30T15:09:24+0200,2022-04-30T15:09:12+0200,2022-04-30T15:09:17+0200,2022-04-30T15:09:26+0200,2022-04-30T15:09:21+0200,2022-04-30T15:09:31+0200,2022-04-30T15:09:28+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-30T17:05:57+0200,2022-04-30T17:07:01+0200,3,2,2,3,3,4,1,4,4,1,4,4,4
,,2022-04-30T17:06:00+0200,2022-04-30T17:06:05+0200,2022-04-30T17:06:13+0200,2022-04-30T17:06:10+0200,2022-04-30T17:06:48+0200,2022-04-30T17:06:29+0200,2022-04-30T17:06:38+0200,2022-04-30T17:06:19+0200,2022-04-30T17:06:34+0200,2022-04-30T17:06:03+0200,2022-04-30T17:06:52+0200,2022-04-30T17:06:56+0200,2022-04-30T17:06:42+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-30T19:13:06+0200,2022-04-30T19:14:09+0200,3,3,2,2,3,4,1,4,4,1,4,4,5
,,2022-04-30T19:13:09+0200,2022-04-30T19:13:26+0200,2022-04-30T19:14:05+0200,2022-04-30T19:13:52+0200,2022-04-30T19:14:02+0200,2022-04-30T19:13:38+0200,2022-04-30T19:13:41+0200,2022-04-30T19:13:24+0200,2022-04-30T19:13:14+0200,2022-04-30T19:13:21+0200,2022-04-30T19:13:18+0200,2022-04-30T19:13:45+0200,2022-04-30T19:13:57+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-30T21:25:02+0200,2022-04-30T21:26:21+0200,3,3,2,2,3,3,1,4,4,1,4,3,4
,,2022-04-30T21:25:05+0200,2022-04-30T21:25:55+0200,2022-04-30T21:25:13+0200,2022-04-30T21:25:08+0200,2022-04-30T21:26:16+0200,2022-04-30T21:25:37+0200,2022-04-30T21:25:40+0200,2022-04-30T21:26:03+0200,2022-04-30T21:25:52+0200,2022-04-30T21:25:28+0200,2022-04-30T21:25:18+0200,2022-04-30T21:25:44+0200,2022-04-30T21:25:22+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-05-07T10:00:53+0200,2022-05-07T10:02:05+0200,3,2,2,3,3,4,1,5,2,1,5,4,4
,,2022-05-07T10:00:56+0200,2022-05-07T10:01:21+0200,2022-05-07T10:01:29+0200,2022-05-07T10:01:52+0200,2022-05-07T10:01:33+0200,2022-05-07T10:01:09+0200,2022-05-07T10:01:26+0200,2022-05-07T10:01:48+0200,2022-05-07T10:01:18+0200,2022-05-07T10:01:02+0200,2022-05-07T10:01:42+0200,2022-05-07T10:01:06+0200,2022-05-07T10:02:01+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-05-07T15:21:20+0200,2022-05-07T15:22:19+0200,3,3,2,3,3,4,1,4,2,1,4,4,4
,,2022-05-07T15:21:22+0200,2022-05-07T15:21:39+0200,2022-05-07T15:21:43+0200,2022-05-07T15:22:12+0200,2022-05-07T15:22:14+0200,2022-05-07T15:21:50+0200,2022-05-07T15:22:08+0200,2022-05-07T15:21:31+0200,2022-05-07T15:21:54+0200,2022-05-07T15:21:34+0200,2022-05-07T15:21:58+0200,2022-05-07T15:21:26+0200,2022-05-07T15:22:01+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-05-07T17:27:44+0200,2022-05-07T17:29:38+0200,3,1,1,3,4,4,1,4,2,1,5,4,4
,,2022-05-07T17:27:48+0200,2022-05-07T17:28:43+0200,2022-05-07T17:28:21+0200,2022-05-07T17:28:26+0200,2022-05-07T17:28:36+0200,2022-05-07T17:29:27+0200,2022-05-07T17:29:10+0200,2022-05-07T17:28:47+0200,2022-05-07T17:29:33+0200,2022-05-07T17:28:30+0200,2022-05-07T17:29:00+0200,2022-05-07T17:28:03+0200,2022-05-07T17:27:52+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
