Survey Name,"compassion",Install Id,"23F30245-37D6-4587-998A-7AF86327D02B"
Survey Author,"Ilaria Colpizzi"
Subject ID,"ch_ma_2000_06_05_667_f"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T10:07:30+0200,2022-04-02T10:09:22+0200,3,1,1,4,5,5,2,6,2,1,6,6,5
,,2022-04-02T10:07:56+0200,2022-04-02T10:08:32+0200,2022-04-02T10:08:41+0200,2022-04-02T10:08:43+0200,2022-04-02T10:09:17+0200,2022-04-02T10:08:15+0200,2022-04-02T10:08:26+0200,2022-04-02T10:09:14+0200,2022-04-02T10:09:01+0200,2022-04-02T10:09:05+0200,2022-04-02T10:08:48+0200,2022-04-02T10:08:21+0200,2022-04-02T10:08:37+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T15:09:15+0200,2022-04-02T15:10:32+0200,4,1,1,5,5,5,1,6,2,1,5,6,5
,,2022-04-02T15:09:26+0200,2022-04-02T15:10:03+0200,2022-04-02T15:09:45+0200,2022-04-02T15:09:50+0200,2022-04-02T15:10:07+0200,2022-04-02T15:10:01+0200,2022-04-02T15:10:24+0200,2022-04-02T15:09:56+0200,2022-04-02T15:10:29+0200,2022-04-02T15:10:19+0200,2022-04-02T15:09:40+0200,2022-04-02T15:10:16+0200,2022-04-02T15:10:12+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T17:16:17+0200,2022-04-02T17:17:25+0200,3,1,1,3,4,5,1,5,4,1,5,6,5
,,2022-04-02T17:16:22+0200,2022-04-02T17:17:13+0200,2022-04-02T17:17:11+0200,2022-04-02T17:16:33+0200,2022-04-02T17:16:36+0200,2022-04-02T17:17:21+0200,2022-04-02T17:17:00+0200,2022-04-02T17:17:17+0200,2022-04-02T17:16:50+0200,2022-04-02T17:17:08+0200,2022-04-02T17:16:28+0200,2022-04-02T17:16:44+0200,2022-04-02T17:17:04+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T19:26:59+0200,2022-04-02T19:28:26+0200,4,1,1,4,4,5,2,6,2,1,5,6,5
,,2022-04-02T19:27:10+0200,2022-04-02T19:28:04+0200,2022-04-02T19:27:41+0200,2022-04-02T19:28:20+0200,2022-04-02T19:27:44+0200,2022-04-02T19:27:58+0200,2022-04-02T19:27:54+0200,2022-04-02T19:27:30+0200,2022-04-02T19:28:15+0200,2022-04-02T19:27:38+0200,2022-04-02T19:27:22+0200,2022-04-02T19:28:24+0200,2022-04-02T19:28:01+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-02T21:20:59+0200,2022-04-02T21:21:51+0200,4,1,1,4,4,5,1,5,2,1,5,6,5
,,2022-04-02T21:21:04+0200,2022-04-02T21:21:27+0200,2022-04-02T21:21:16+0200,2022-04-02T21:21:09+0200,2022-04-02T21:21:35+0200,2022-04-02T21:21:45+0200,2022-04-02T21:21:24+0200,2022-04-02T21:21:13+0200,2022-04-02T21:21:21+0200,2022-04-02T21:21:32+0200,2022-04-02T21:21:49+0200,2022-04-02T21:21:40+0200,2022-04-02T21:21:38+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T10:12:46+0200,2022-04-09T10:13:50+0200,1,1,3,2,3,5,3,5,5,1,5,5,5
,,2022-04-09T10:12:51+0200,2022-04-09T10:13:48+0200,2022-04-09T10:13:40+0200,2022-04-09T10:13:27+0200,2022-04-09T10:13:46+0200,2022-04-09T10:13:31+0200,2022-04-09T10:13:43+0200,2022-04-09T10:13:06+0200,2022-04-09T10:13:34+0200,2022-04-09T10:13:11+0200,2022-04-09T10:13:23+0200,2022-04-09T10:13:15+0200,2022-04-09T10:13:00+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T15:29:09+0200,2022-04-09T15:32:34+0200,2,1,1,4,4,5,2,5,4,2,5,5,5
,,2022-04-09T15:29:18+0200,2022-04-09T15:32:32+0200,2022-04-09T15:30:06+0200,2022-04-09T15:30:09+0200,2022-04-09T15:29:57+0200,2022-04-09T15:32:23+0200,2022-04-09T15:32:19+0200,2022-04-09T15:29:48+0200,2022-04-09T15:29:43+0200,2022-04-09T15:30:17+0200,2022-04-09T15:29:34+0200,2022-04-09T15:32:28+0200,2022-04-09T15:30:02+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T17:29:08+0200,2022-04-09T17:30:16+0200,3,1,1,3,3,5,2,6,3,1,5,5,5
,,2022-04-09T17:29:19+0200,2022-04-09T17:30:07+0200,2022-04-09T17:30:15+0200,2022-04-09T17:29:55+0200,2022-04-09T17:29:40+0200,2022-04-09T17:29:37+0200,2022-04-09T17:29:59+0200,2022-04-09T17:29:26+0200,2022-04-09T17:29:46+0200,2022-04-09T17:29:32+0200,2022-04-09T17:30:04+0200,2022-04-09T17:30:12+0200,2022-04-09T17:29:51+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T19:24:58+0200,2022-04-09T19:26:30+0200,2,5,4,3,2,3,4,3,5,4,5,4,6
,,2022-04-09T19:25:04+0200,2022-04-09T19:25:46+0200,2022-04-09T19:25:22+0200,2022-04-09T19:26:27+0200,2022-04-09T19:25:25+0200,2022-04-09T19:25:29+0200,2022-04-09T19:25:59+0200,2022-04-09T19:25:42+0200,2022-04-09T19:26:18+0200,2022-04-09T19:25:13+0200,2022-04-09T19:26:06+0200,2022-04-09T19:25:54+0200,2022-04-09T19:25:18+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T21:26:48+0200,2022-04-09T21:28:17+0200,4,2,2,4,4,5,2,5,3,1,5,5,5
,,2022-04-09T21:26:56+0200,2022-04-09T21:27:04+0200,2022-04-09T21:27:14+0200,2022-04-09T21:27:22+0200,2022-04-09T21:27:41+0200,2022-04-09T21:27:54+0200,2022-04-09T21:28:01+0200,2022-04-09T21:27:32+0200,2022-04-09T21:27:10+0200,2022-04-09T21:27:48+0200,2022-04-09T21:28:16+0200,2022-04-09T21:28:09+0200,2022-04-09T21:27:36+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T15:11:03+0200,2022-04-16T15:12:51+0200,3,2,2,4,4,5,2,5,4,2,5,5,5
,,2022-04-16T15:11:16+0200,2022-04-16T15:11:34+0200,2022-04-16T15:11:55+0200,2022-04-16T15:11:24+0200,2022-04-16T15:11:42+0200,2022-04-16T15:11:37+0200,2022-04-16T15:12:00+0200,2022-04-16T15:12:50+0200,2022-04-16T15:12:45+0200,2022-04-16T15:12:34+0200,2022-04-16T15:11:30+0200,2022-04-16T15:12:46+0200,2022-04-16T15:11:21+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T17:26:31+0200,2022-04-16T17:27:39+0200,3,3,3,3,2,3,4,5,2,4,4,4,6
,,2022-04-16T17:26:43+0200,2022-04-16T17:27:26+0200,2022-04-16T17:27:28+0200,2022-04-16T17:27:05+0200,2022-04-16T17:26:56+0200,2022-04-16T17:27:15+0200,2022-04-16T17:26:52+0200,2022-04-16T17:27:01+0200,2022-04-16T17:27:10+0200,2022-04-16T17:27:38+0200,2022-04-16T17:27:20+0200,2022-04-16T17:27:33+0200,2022-04-16T17:26:48+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T19:26:05+0200,2022-04-16T19:26:54+0200,2,5,5,2,1,2,6,4,6,4,2,2,6
