Survey Name,"compassion",Install Id,"1b72d20f-474c-4776-b760-ad297c7694e4"
Author,"Ilaria Colpizzi"
Subject ID,"da_ma_1999_03_20_644_m"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T10:16:38+0200,2022-04-09T10:17:59+0200,4,1,1,4,5,6,1,5,2,1,6,6,2
,,2022-04-09T10:16:45+0200,2022-04-09T10:17:40+0200,2022-04-09T10:17:20+0200,2022-04-09T10:16:52+0200,2022-04-09T10:17:16+0200,2022-04-09T10:17:56+0200,2022-04-09T10:17:50+0200,2022-04-09T10:17:03+0200,2022-04-09T10:17:36+0200,2022-04-09T10:17:29+0200,2022-04-09T10:17:13+0200,2022-04-09T10:17:46+0200,2022-04-09T10:17:25+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T15:12:59+0200,2022-04-09T15:14:03+0200,4,1,1,5,5,5,1,4,1,6,5,6,2
,,2022-04-09T15:13:06+0200,2022-04-09T15:14:00+0200,2022-04-09T15:13:33+0200,2022-04-09T15:13:50+0200,2022-04-09T15:13:24+0200,2022-04-09T15:13:22+0200,2022-04-09T15:13:16+0200,2022-04-09T15:13:58+0200,2022-04-09T15:13:41+0200,2022-04-09T15:13:36+0200,2022-04-09T15:13:47+0200,2022-04-09T15:13:12+0200,2022-04-09T15:13:30+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T17:12:46+0200,2022-04-09T17:14:06+0200,3,1,1,4,5,6,1,5,2,1,6,6,4
,,2022-04-09T17:12:56+0200,2022-04-09T17:12:59+0200,2022-04-09T17:13:20+0200,2022-04-09T17:13:13+0200,2022-04-09T17:13:31+0200,2022-04-09T17:13:05+0200,2022-04-09T17:14:04+0200,2022-04-09T17:13:25+0200,2022-04-09T17:13:57+0200,2022-04-09T17:13:29+0200,2022-04-09T17:13:11+0200,2022-04-09T17:13:18+0200,2022-04-09T17:13:52+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T19:26:50+0200,2022-04-09T19:27:37+0200,5,1,1,4,5,6,1,5,1,1,5,6,4
,,2022-04-09T19:26:55+0200,2022-04-09T19:27:02+0200,2022-04-09T19:27:16+0200,2022-04-09T19:27:05+0200,2022-04-09T19:26:57+0200,2022-04-09T19:27:22+0200,2022-04-09T19:27:00+0200,2022-04-09T19:27:14+0200,2022-04-09T19:27:08+0200,2022-04-09T19:27:35+0200,2022-04-09T19:27:19+0200,2022-04-09T19:27:25+0200,2022-04-09T19:27:31+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T21:02:26+0200,2022-04-09T21:03:12+0200,4,1,1,5,5,6,1,5,1,1,5,6,4
