Survey Name,"compassion",Install Id,"9546C3E3-A3BF-4317-867B-13B6B467AB57"
Survey Author,"Ilaria Colpizzi"
Subject ID,"yl_ma_2000_09_16_613_f"

Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T10:09:59+0200,2022-04-09T10:10:59+0200,4,5,4,4,2,4,5,4,6,6,5,4,6
,,2022-04-09T10:10:05+0200,2022-04-09T10:10:37+0200,2022-04-09T10:10:17+0200,2022-04-09T10:10:08+0200,2022-04-09T10:10:19+0200,2022-04-09T10:10:44+0200,2022-04-09T10:10:48+0200,2022-04-09T10:10:15+0200,2022-04-09T10:10:34+0200,2022-04-09T10:10:51+0200,2022-04-09T10:10:55+0200,2022-04-09T10:10:29+0200,2022-04-09T10:10:58+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T15:11:09+0200,2022-04-09T15:12:14+0200,4,4,4,2,4,4,5,3,6,6,4,3,5
,,2022-04-09T15:11:16+0200,2022-04-09T15:11:47+0200,2022-04-09T15:12:12+0200,2022-04-09T15:11:54+0200,2022-04-09T15:11:31+0200,2022-04-09T15:11:57+0200,2022-04-09T15:11:38+0200,2022-04-09T15:12:09+0200,2022-04-09T15:11:43+0200,2022-04-09T15:11:50+0200,2022-04-09T15:11:28+0200,2022-04-09T15:11:35+0200,2022-04-09T15:12:01+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T17:17:08+0200,2022-04-09T17:18:33+0200,4,4,4,2,3,5,5,3,5,5,6,5,5
,,2022-04-09T17:17:12+0200,2022-04-09T17:18:26+0200,2022-04-09T17:18:31+0200,2022-04-09T17:18:29+0200,2022-04-09T17:18:17+0200,2022-04-09T17:17:31+0200,2022-04-09T17:18:20+0200,2022-04-09T17:18:11+0200,2022-04-09T17:18:05+0200,2022-04-09T17:17:17+0200,2022-04-09T17:18:22+0200,2022-04-09T17:18:08+0200,2022-04-09T17:18:13+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T19:03:48+0200,2022-04-09T19:04:38+0200,3,4,4,4,2,5,5,4,5,5,4,6,5
,,2022-04-09T19:03:53+0200,2022-04-09T19:04:37+0200,2022-04-09T19:04:20+0200,2022-04-09T19:04:07+0200,2022-04-09T19:04:05+0200,2022-04-09T19:04:02+0200,2022-04-09T19:04:22+0200,2022-04-09T19:04:15+0200,2022-04-09T19:04:17+0200,2022-04-09T19:03:57+0200,2022-04-09T19:04:25+0200,2022-04-09T19:04:10+0200,2022-04-09T19:04:34+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-09T21:17:18+0200,2022-04-09T21:18:07+0200,4,4,4,3,4,3,5,4,5,5,5,4,5
,,2022-04-09T21:17:20+0200,2022-04-09T21:17:41+0200,2022-04-09T21:17:53+0200,2022-04-09T21:17:48+0200,2022-04-09T21:17:30+0200,2022-04-09T21:17:38+0200,2022-04-09T21:17:39+0200,2022-04-09T21:17:34+0200,2022-04-09T21:17:45+0200,2022-04-09T21:17:49+0200,2022-04-09T21:17:24+0200,2022-04-09T21:18:05+0200,2022-04-09T21:17:59+0200
Start Time,End Time,1,2,3,4,5,6,7,8,9,10,11,12,13
2022-04-16T10:51:26+0200,2022-04-16T10:51:50+0200,2,4,5,4,5,5,5,5,5,5,4,4,4
,,2022-04-16T10:51:30+0200,2022-04-16T10:51:37+0200,2022-04-16T10:51:41+0200,2022-04-16T10:51:43+0200,2022-04-16T10:51:48+0200,2022-04-16T10:51:41+0200,2022-04-16T10:51:35+0200,2022-04-16T10:51:39+0200,2022-04-16T10:51:40+0200,2022-04-16T10:51:33+0200,2022-04-16T10:51:46+0200,2022-04-16T10:51:36+0200,2022-04-16T10:51:45+0200
